id,url,name,about,is_superhost,thumbnail_url,picture_url,verifications,location,neighbourhood,since,response_time,response_rate,acceptance_rate,listings_count,total_listings_count,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
152762198,https://www.airbnb.com/users/show/152762198,Allen,"Hi my name is Allen. I am an Albany native. I enjoy working out, playing basketball and have a passion for good food. I hope anyone staying here will enjoy the space as much as I do. ",True,https://a0.muscache.com/im/pictures/user/4b2545af-2a93-4e42-84e9-e95579a9d9c2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4b2545af-2a93-4e42-84e9-e95579a9d9c2.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2017-09-30,within an hour,100.0,99.0,9,17,9,9,0,0
207800855,https://www.airbnb.com/users/show/207800855,Iris,no about,True,https://a0.muscache.com/im/pictures/user/6141da34-6af3-4abe-910a-dee72e8e0427.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6141da34-6af3-4abe-910a-dee72e8e0427.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2018-08-06,within an hour,100.0,96.0,6,6,3,3,0,0
35465673,https://www.airbnb.com/users/show/35465673,Jason,no about,True,https://a0.muscache.com/im/pictures/user/2f02dad4-c34b-40c0-98a9-314cf2562f72.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2f02dad4-c34b-40c0-98a9-314cf2562f72.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Center Square & Hudson/Park,2015-06-10,within an hour,100.0,91.0,1,1,1,1,0,0
49100926,https://www.airbnb.com/users/show/49100926,Clyde,"Hard-working, easygoing and quiet ",False,https://a0.muscache.com/im/pictures/user/54f04fdc-700a-4a56-8e4c-0b4912a18b37.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/54f04fdc-700a-4a56-8e4c-0b4912a18b37.jpg?aki_policy=profile_x_medium,"['email', 'phone', 'work_email']","New York, NY",Central Avenue,2015-11-15,within an hour,100.0,100.0,4,4,4,0,4,0
207800855,https://www.airbnb.com/users/show/207800855,Iris,no about,True,https://a0.muscache.com/im/pictures/user/6141da34-6af3-4abe-910a-dee72e8e0427.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6141da34-6af3-4abe-910a-dee72e8e0427.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2018-08-06,within an hour,100.0,96.0,6,6,3,3,0,0
392074908,https://www.airbnb.com/users/show/392074908,Jerry,no about,False,https://a0.muscache.com/im/pictures/user/887ef5ba-730a-4e57-a743-10642ec14bcd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/887ef5ba-730a-4e57-a743-10642ec14bcd.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Center Square & Hudson/Park,2021-03-11,within an hour,92.0,90.0,4,7,4,4,0,0
232967878,https://www.airbnb.com/users/show/232967878,Diana,no about,True,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Delaware Avenue,2018-12-28,within an hour,99.0,98.0,27,39,25,25,0,0
232967878,https://www.airbnb.com/users/show/232967878,Diana,no about,True,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Delaware Avenue,2018-12-28,within an hour,99.0,98.0,27,39,25,25,0,0
232967878,https://www.airbnb.com/users/show/232967878,Diana,no about,True,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Delaware Avenue,2018-12-28,within an hour,99.0,98.0,27,39,25,25,0,0
232967878,https://www.airbnb.com/users/show/232967878,Diana,no about,True,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Delaware Avenue,2018-12-28,within an hour,99.0,98.0,27,39,25,25,0,0
47625981,https://www.airbnb.com/users/show/47625981,Linda,no about,False,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Mansion Area,2015-10-28,within an hour,99.0,99.0,17,17,16,16,0,0
355777684,https://www.airbnb.com/users/show/355777684,Lloyd,"Hello my name is Lloyd and I'm currently a Superhost on my personal listings for over 5 years. These listings I'm co-hosting with a family friend and hopefully you will get to enjoy some of our amazing spaces. We take pride in providing a great, clean space for your stay! We love questions so please ask us anything you'd like. Thank You for stopping by and safe traveling!",True,https://a0.muscache.com/im/pictures/user/044afeb0-994b-4ca3-b6ee-6e0e9ad61f8f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/044afeb0-994b-4ca3-b6ee-6e0e9ad61f8f.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Central Avenue,2020-07-11,within an hour,100.0,96.0,3,3,3,3,0,0
428451585,https://www.airbnb.com/users/show/428451585,Erwin,no about,False,https://a0.muscache.com/im/pictures/user/9674fd32-71ab-42c9-b7af-76025943fe18.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9674fd32-71ab-42c9-b7af-76025943fe18.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Whitehall,2021-10-21,within an hour,100.0,0.0,1,1,1,1,0,0
207800855,https://www.airbnb.com/users/show/207800855,Iris,no about,True,https://a0.muscache.com/im/pictures/user/6141da34-6af3-4abe-910a-dee72e8e0427.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6141da34-6af3-4abe-910a-dee72e8e0427.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Unknown,2018-08-06,within an hour,100.0,96.0,6,6,3,3,0,0
232967878,https://www.airbnb.com/users/show/232967878,Diana,no about,True,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Delaware Avenue,2018-12-28,within an hour,99.0,98.0,27,39,25,25,0,0
433096110,https://www.airbnb.com/users/show/433096110,Brian,no about,True,https://a0.muscache.com/im/pictures/user/30c0b064-316a-436f-8b55-6ed68fc044fd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/30c0b064-316a-436f-8b55-6ed68fc044fd.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Saratoga Springs, NY",New Scotland,2021-11-22,within an hour,100.0,95.0,3,5,3,3,0,0
433096110,https://www.airbnb.com/users/show/433096110,Brian,no about,True,https://a0.muscache.com/im/pictures/user/30c0b064-316a-436f-8b55-6ed68fc044fd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/30c0b064-316a-436f-8b55-6ed68fc044fd.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Saratoga Springs, NY",New Scotland,2021-11-22,within an hour,100.0,95.0,3,5,3,3,0,0
47625981,https://www.airbnb.com/users/show/47625981,Linda,no about,False,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Mansion Area,2015-10-28,within an hour,99.0,99.0,17,17,16,16,0,0
4259750,https://www.airbnb.com/users/show/4259750,Peter,"I was born in Poland but grew up in NY and now i'm back in NY after grad school in Europe.  I love sailing, flying gliders, hiking, hammocks, cycling, photography, travel, minimalism, tennis,  podcasts, and my KJV.  I started traveling airbnb during my time in Europe and now I’m a host in NY! 
Listings:
airbnb.com/h/38eden
airbnb.com/h/53eden
airbnb.com/h/55eden
airbnb.com/h/18home
airbnb.com/h/24miller
airbnb.com/h/24eden
airbnb.com/h/433western",True,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2012-11-27,within an hour,94.0,88.0,9,14,9,9,0,0
30883612,https://www.airbnb.com/users/show/30883612,Mary,I'm a nurse who loves to travel! I have a small family. We are clean and respectful of other people's property.,True,https://a0.muscache.com/im/pictures/user/a2949e69-fef5-46cc-8581-581b3f3853d1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a2949e69-fef5-46cc-8581-581b3f3853d1.jpg?aki_policy=profile_x_medium,"['email', 'phone', 'work_email']","Portland, OR",Richmond,2015-04-09,within an hour,100.0,98.0,3,4,2,2,0,0
60293220,https://www.airbnb.com/users/show/60293220,David,no about,False,https://a0.muscache.com/im/pictures/user/7565f399-7df6-4497-8893-9c41faac79ea.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7565f399-7df6-4497-8893-9c41faac79ea.jpg?aki_policy=profile_x_medium,"['email', 'phone', 'work_email']","Latham, NY",Ten Broeck Triangle,2016-02-24,within an hour,86.0,100.0,3,3,3,3,0,0
438504176,https://www.airbnb.com/users/show/438504176,Roland,no about,False,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,"['email', 'phone']","Albany, NY",Mansion Area,2022-01-02,a few days or more,0.0,98.0,1,1,1,1,0,0
37769478,https://www.airbnb.com/users/show/37769478,Erion,Hello just a traveler who loves to enjoy others living space and learn about their culture as I share my space and culture with others. ,True,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2015-07-07,within an hour,100.0,99.0,12,12,10,10,0,0
37769478,https://www.airbnb.com/users/show/37769478,Erion,Hello just a traveler who loves to enjoy others living space and learn about their culture as I share my space and culture with others. ,True,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2015-07-07,within an hour,100.0,99.0,12,12,10,10,0,0
37769478,https://www.airbnb.com/users/show/37769478,Erion,Hello just a traveler who loves to enjoy others living space and learn about their culture as I share my space and culture with others. ,True,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2015-07-07,within an hour,100.0,99.0,12,12,10,10,0,0
265709295,https://www.airbnb.com/users/show/265709295,Richard & Priscela,"My husband and I have been living in the Capital Region for 11 years. I am a practicing Physician Assistant and my husband is a Data Scientist/Doctoral student at SUNY Albany. We love cooking, hiking and playing/watching soccer in our spare time. Our goal is to make your stay enjoyable, comfortable and relaxing! Welcome to your home away from home!   ",True,https://a0.muscache.com/im/pictures/user/918a4f54-44c1-42f3-ba34-0e4582a223d4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/918a4f54-44c1-42f3-ba34-0e4582a223d4.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Central Avenue,2019-06-02,within an hour,100.0,93.0,2,2,2,2,0,0
432936385,https://www.airbnb.com/users/show/432936385,Jared,Hello! I’ve been a resident of Albany my whole life. I’m a licensed Financial Advisor. I love hiking the beautiful trails around upstate New York and exploring the night life of the capital region. ,True,https://a0.muscache.com/im/pictures/user/90b14d8d-711c-4ff0-a779-b8e05e33d543.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/90b14d8d-711c-4ff0-a779-b8e05e33d543.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Center Square & Hudson/Park,2021-11-21,within an hour,100.0,98.0,1,1,1,1,0,0
272907816,https://www.airbnb.com/users/show/272907816,Angela, ,False,https://a0.muscache.com/im/pictures/user/153f9845-f918-45b8-94e0-f0e6f8cedfde.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/153f9845-f918-45b8-94e0-f0e6f8cedfde.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pastures,2019-07-02,within a day,100.0,91.0,4,6,4,4,0,0
152762198,https://www.airbnb.com/users/show/152762198,Allen,"Hi my name is Allen. I am an Albany native. I enjoy working out, playing basketball and have a passion for good food. I hope anyone staying here will enjoy the space as much as I do. ",True,https://a0.muscache.com/im/pictures/user/4b2545af-2a93-4e42-84e9-e95579a9d9c2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4b2545af-2a93-4e42-84e9-e95579a9d9c2.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2017-09-30,within an hour,100.0,99.0,9,17,9,9,0,0
152762198,https://www.airbnb.com/users/show/152762198,Allen,"Hi my name is Allen. I am an Albany native. I enjoy working out, playing basketball and have a passion for good food. I hope anyone staying here will enjoy the space as much as I do. ",True,https://a0.muscache.com/im/pictures/user/4b2545af-2a93-4e42-84e9-e95579a9d9c2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4b2545af-2a93-4e42-84e9-e95579a9d9c2.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2017-09-30,within an hour,100.0,99.0,9,17,9,9,0,0
49100926,https://www.airbnb.com/users/show/49100926,Clyde,"Hard-working, easygoing and quiet ",False,https://a0.muscache.com/im/pictures/user/54f04fdc-700a-4a56-8e4c-0b4912a18b37.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/54f04fdc-700a-4a56-8e4c-0b4912a18b37.jpg?aki_policy=profile_x_medium,"['email', 'phone', 'work_email']","New York, NY",Central Avenue,2015-11-15,within an hour,100.0,100.0,4,4,4,0,4,0
49100926,https://www.airbnb.com/users/show/49100926,Clyde,"Hard-working, easygoing and quiet ",False,https://a0.muscache.com/im/pictures/user/54f04fdc-700a-4a56-8e4c-0b4912a18b37.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/54f04fdc-700a-4a56-8e4c-0b4912a18b37.jpg?aki_policy=profile_x_medium,"['email', 'phone', 'work_email']","New York, NY",Central Avenue,2015-11-15,within an hour,100.0,100.0,4,4,4,0,4,0
49100926,https://www.airbnb.com/users/show/49100926,Clyde,"Hard-working, easygoing and quiet ",False,https://a0.muscache.com/im/pictures/user/54f04fdc-700a-4a56-8e4c-0b4912a18b37.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/54f04fdc-700a-4a56-8e4c-0b4912a18b37.jpg?aki_policy=profile_x_medium,"['email', 'phone', 'work_email']","New York, NY",Central Avenue,2015-11-15,within an hour,100.0,100.0,4,4,4,0,4,0
433884293,https://www.airbnb.com/users/show/433884293,Uniah,no about,False,https://a0.muscache.com/im/pictures/user/19036e0b-47b4-42b7-bc51-d4623c3331f7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19036e0b-47b4-42b7-bc51-d4623c3331f7.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2021-11-28,a few days or more,0.0,0.0,1,2,1,1,0,0
4259750,https://www.airbnb.com/users/show/4259750,Peter,"I was born in Poland but grew up in NY and now i'm back in NY after grad school in Europe.  I love sailing, flying gliders, hiking, hammocks, cycling, photography, travel, minimalism, tennis,  podcasts, and my KJV.  I started traveling airbnb during my time in Europe and now I’m a host in NY! 
Listings:
airbnb.com/h/38eden
airbnb.com/h/53eden
airbnb.com/h/55eden
airbnb.com/h/18home
airbnb.com/h/24miller
airbnb.com/h/24eden
airbnb.com/h/433western",True,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_x_medium,"['email', 'phone']","Albany, NY",Pine Hills,2012-11-27,within an hour,94.0,88.0,9,14,9,9,0,0
